checked_at,job_id,method_detail,state,live_generation_tok_s,live_generation_samples,live_speedup_vs_baseline,live_mean_acceptance_length,live_accepted_tok_s,live_drafted_tok_s,live_draft_acceptance_pct,live_spec_samples,latest_generation_line,latest_spec_line,logs_dir
2026-06-13T09:37:56+02:00,3288594,suffix_k32,COMPLETED,88.70,5,10.951,11.25,80.82,92.64,87.22,5,"INFO 06-12 22:38:08 [loggers.py:271] Engine 000: Avg prompt throughput: 0.0 tokens/s, Avg generation throughput: 87.3 tokens/s, Running: 1 reqs, Waiting: 0 reqs, GPU KV cache usage: 1.5%, Prefix cache hit rate: 59.3%","INFO 06-12 22:38:08 [metrics.py:101] SpecDecoding metrics: Mean acceptance length: 11.22, Accepted throughput: 79.50 tokens/s, Drafted throughput: 91.47 tokens/s, Accepted: 797 tokens, Drafted: 917 tokens, Per-position acceptance rate: 1.000, 1.000, 1.000, 1.000, 1.000, 1.000, 0.744, 0.744, 0.744, 0.744, 0.744, 0.500, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, Avg Draft acceptance rate: 86.9%",/lustre/fs1/portfolios/coreai/projects/coreai_dlalgo_nemorl/users/sna/SpecDec-RL-main-vllm020-20260606/vllm-runs/qwen235b_a22b_math500_osl32k_oci_tp4_fp8kv_suffix_offset0_n4_isl4096_osl32768_bs1_2_k32_20260613_oci_math_suffix_py312_retry1
2026-06-13T09:37:57+02:00,3288918,pard_k9,RUNNING,55.92,5,6.904,4.28,42.85,117.45,36.50,5,"INFO 06-13 00:37:50 [loggers.py:271] Engine 000: Avg prompt throughput: 0.0 tokens/s, Avg generation throughput: 55.0 tokens/s, Running: 2 reqs, Waiting: 0 reqs, GPU KV cache usage: 2.5%, Prefix cache hit rate: 59.3%","INFO 06-13 00:37:50 [metrics.py:101] SpecDecoding metrics: Mean acceptance length: 4.20, Accepted throughput: 41.89 tokens/s, Drafted throughput: 117.65 tokens/s, Accepted: 423 tokens, Drafted: 1188 tokens, Per-position acceptance rate: 0.909, 0.826, 0.705, 0.409, 0.167, 0.159, 0.030, 0.000, 0.000, Avg Draft acceptance rate: 35.6%",/lustre/fs1/portfolios/coreai/projects/coreai_dlalgo_nemorl/users/sna/SpecDec-RL-main-vllm020-20260606/vllm-runs/qwen235b_a22b_math500_osl32k_oci_tp4_fp8kv_pard_offset0_n4_isl4096_osl32768_bs1_2_k9_20260613_oci_math_drafter_k9
2026-06-13T09:37:59+02:00,3288922,official_pard2_k9,RUNNING,6.14,5,0.758,1.01,0.04,54.66,0.08,5,"INFO 06-13 00:37:49 [loggers.py:271] Engine 000: Avg prompt throughput: 0.0 tokens/s, Avg generation throughput: 6.1 tokens/s, Running: 1 reqs, Waiting: 0 reqs, GPU KV cache usage: 2.3%, Prefix cache hit rate: 43.6%","INFO 06-13 00:37:49 [metrics.py:101] SpecDecoding metrics: Mean acceptance length: 1.00, Accepted throughput: 0.00 tokens/s, Drafted throughput: 54.48 tokens/s, Accepted: 0 tokens, Drafted: 549 tokens, Per-position acceptance rate: 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, Avg Draft acceptance rate: 0.0%",/lustre/fs1/portfolios/coreai/projects/coreai_dlalgo_nemorl/users/sna/SpecDec-RL-main-vllm020-20260606/vllm-runs/qwen235b_a22b_math500_osl32k_oci_tp4_fp8kv_pard2_offset0_n4_isl4096_osl32768_bs1_2_k9_20260613_oci_math_drafter_k9
2026-06-13T09:38:00+02:00,3288926,eagle3_k9,RUNNING,37.24,5,4.598,2.80,23.98,119.58,20.06,5,"INFO 06-13 00:37:59 [loggers.py:271] Engine 000: Avg prompt throughput: 0.0 tokens/s, Avg generation throughput: 36.7 tokens/s, Running: 2 reqs, Waiting: 0 reqs, GPU KV cache usage: 0.6%, Prefix cache hit rate: 30.3%","INFO 06-13 00:37:59 [metrics.py:101] SpecDecoding metrics: Mean acceptance length: 2.76, Accepted throughput: 23.40 tokens/s, Drafted throughput: 119.56 tokens/s, Accepted: 236 tokens, Drafted: 1206 tokens, Per-position acceptance rate: 0.731, 0.440, 0.299, 0.231, 0.060, 0.000, 0.000, 0.000, 0.000, Avg Draft acceptance rate: 19.6%",/lustre/fs1/portfolios/coreai/projects/coreai_dlalgo_nemorl/users/sna/SpecDec-RL-main-vllm020-20260606/vllm-runs/qwen235b_a22b_math500_osl32k_oci_tp4_fp8kv_eagle3_offset0_n4_isl4096_osl32768_bs1_2_k9_20260613_oci_math_drafter_k9
2026-06-13T09:38:02+02:00,3288919,pard_k11,RUNNING,96.20,5,11.877,7.38,83.16,143.43,57.98,5,"INFO 06-13 00:37:58 [loggers.py:271] Engine 000: Avg prompt throughput: 0.0 tokens/s, Avg generation throughput: 85.6 tokens/s, Running: 2 reqs, Waiting: 0 reqs, GPU KV cache usage: 1.4%, Prefix cache hit rate: 59.3%","INFO 06-13 00:37:58 [metrics.py:101] SpecDecoding metrics: Mean acceptance length: 6.57, Accepted throughput: 72.58 tokens/s, Drafted throughput: 143.38 tokens/s, Accepted: 735 tokens, Drafted: 1452 tokens, Per-position acceptance rate: 1.000, 0.992, 0.962, 0.902, 0.818, 0.523, 0.220, 0.144, 0.008, 0.000, 0.000, Avg Draft acceptance rate: 50.6%",/lustre/fs1/portfolios/coreai/projects/coreai_dlalgo_nemorl/users/sna/SpecDec-RL-main-vllm020-20260606/vllm-runs/qwen235b_a22b_math500_osl32k_oci_tp4_fp8kv_pard_offset0_n4_isl4096_osl32768_bs1_2_k11_20260613_oci_math_drafter_k11
2026-06-13T09:38:03+02:00,3288921,official_pard2_k11,RUNNING,6.12,5,0.756,1.01,0.04,66.67,0.04,5,"INFO 06-13 00:37:54 [loggers.py:271] Engine 000: Avg prompt throughput: 0.0 tokens/s, Avg generation throughput: 6.0 tokens/s, Running: 1 reqs, Waiting: 0 reqs, GPU KV cache usage: 2.3%, Prefix cache hit rate: 43.6%","INFO 06-13 00:37:54 [metrics.py:101] SpecDecoding metrics: Mean acceptance length: 1.00, Accepted throughput: 0.00 tokens/s, Drafted throughput: 66.41 tokens/s, Accepted: 0 tokens, Drafted: 671 tokens, Per-position acceptance rate: 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, Avg Draft acceptance rate: 0.0%",/lustre/fs1/portfolios/coreai/projects/coreai_dlalgo_nemorl/users/sna/SpecDec-RL-main-vllm020-20260606/vllm-runs/qwen235b_a22b_math500_osl32k_oci_tp4_fp8kv_pard2_offset0_n4_isl4096_osl32768_bs1_2_k11_20260613_oci_math_drafter_k11
2026-06-13T09:38:05+02:00,3288927,eagle3_k11,RUNNING,36.42,5,4.496,2.98,24.20,134.19,18.02,5,"INFO 06-13 00:37:59 [loggers.py:271] Engine 000: Avg prompt throughput: 0.0 tokens/s, Avg generation throughput: 37.7 tokens/s, Running: 2 reqs, Waiting: 0 reqs, GPU KV cache usage: 2.4%, Prefix cache hit rate: 30.3%","INFO 06-13 00:37:59 [metrics.py:101] SpecDecoding metrics: Mean acceptance length: 3.10, Accepted throughput: 25.53 tokens/s, Drafted throughput: 133.82 tokens/s, Accepted: 256 tokens, Drafted: 1342 tokens, Per-position acceptance rate: 0.918, 0.705, 0.344, 0.131, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, Avg Draft acceptance rate: 19.1%",/lustre/fs1/portfolios/coreai/projects/coreai_dlalgo_nemorl/users/sna/SpecDec-RL-main-vllm020-20260606/vllm-runs/qwen235b_a22b_math500_osl32k_oci_tp4_fp8kv_eagle3_offset0_n4_isl4096_osl32768_bs1_2_k11_20260613_oci_math_drafter_k11
2026-06-13T09:47:38+02:00,3288484,baseline,RUNNING,7.74,5,1.000,,,,,0,"INFO 06-13 00:47:36 [loggers.py:271] Engine 000: Avg prompt throughput: 0.0 tokens/s, Avg generation throughput: 7.8 tokens/s, Running: 1 reqs, Waiting: 0 reqs, GPU KV cache usage: 0.4%, Prefix cache hit rate: 17.0%",,/lustre/fs1/portfolios/coreai/projects/coreai_dlalgo_nemorl/users/sna/SpecDec-RL-main-vllm020-20260606/vllm-runs/qwen235b_a22b_math500_osl32k_oci_tp4_fp8kv_baseline_offset0_n4_isl4096_osl32768_bs1_2_k0_20260613_oci_math
2026-06-13T09:47:39+02:00,3288487,suffix_k32,FAILED,,0,,,,,,0,,,/lustre/fs1/portfolios/coreai/projects/coreai_dlalgo_nemorl/users/sna/SpecDec-RL-main-vllm020-20260606/vllm-runs/qwen235b_a22b_math500_osl32k_oci_tp4_fp8kv_suffix_offset0_n4_isl4096_osl32768_bs1_2_k32_20260613_oci_math
2026-06-13T09:47:40+02:00,3288488,pard_k5,COMPLETED,16.40,5,2.119,2.84,10.61,28.85,36.76,5,"INFO 06-13 00:42:00 [loggers.py:271] Engine 000: Avg prompt throughput: 0.0 tokens/s, Avg generation throughput: 16.3 tokens/s, Running: 1 reqs, Waiting: 0 reqs, GPU KV cache usage: 2.4%, Prefix cache hit rate: 59.3%","INFO 06-13 00:42:00 [metrics.py:101] SpecDecoding metrics: Mean acceptance length: 2.84, Accepted throughput: 10.55 tokens/s, Drafted throughput: 28.60 tokens/s, Accepted: 107 tokens, Drafted: 290 tokens, Per-position acceptance rate: 0.948, 0.638, 0.241, 0.017, 0.000, Avg Draft acceptance rate: 36.9%",/lustre/fs1/portfolios/coreai/projects/coreai_dlalgo_nemorl/users/sna/SpecDec-RL-main-vllm020-20260606/vllm-runs/qwen235b_a22b_math500_osl32k_oci_tp4_fp8kv_pard_offset0_n4_isl4096_osl32768_bs1_2_k5_20260613_oci_math
2026-06-13T09:47:42+02:00,3288490,official_pard2_k1,RUNNING,6.68,5,0.863,1.00,0.00,6.66,0.00,5,"INFO 06-13 00:47:40 [loggers.py:271] Engine 000: Avg prompt throughput: 0.0 tokens/s, Avg generation throughput: 6.6 tokens/s, Running: 1 reqs, Waiting: 0 reqs, GPU KV cache usage: 1.6%, Prefix cache hit rate: 21.1%","INFO 06-13 00:47:40 [metrics.py:101] SpecDecoding metrics: Mean acceptance length: 1.00, Accepted throughput: 0.00 tokens/s, Drafted throughput: 6.64 tokens/s, Accepted: 0 tokens, Drafted: 67 tokens, Per-position acceptance rate: 0.000, Avg Draft acceptance rate: 0.0%",/lustre/fs1/portfolios/coreai/projects/coreai_dlalgo_nemorl/users/sna/SpecDec-RL-main-vllm020-20260606/vllm-runs/qwen235b_a22b_math500_osl32k_oci_tp4_fp8kv_pard2_offset0_n4_isl4096_osl32768_bs1_2_k1_20260613_oci_math
2026-06-13T09:47:43+02:00,3288491,eagle3_k3,COMPLETED,25.62,5,3.310,3.10,17.41,24.81,69.96,5,"INFO 06-13 00:21:32 [loggers.py:271] Engine 000: Avg prompt throughput: 0.0 tokens/s, Avg generation throughput: 20.5 tokens/s, Running: 1 reqs, Waiting: 0 reqs, GPU KV cache usage: 1.6%, Prefix cache hit rate: 34.6%","INFO 06-13 00:21:32 [metrics.py:101] SpecDecoding metrics: Mean acceptance length: 2.85, Accepted throughput: 13.27 tokens/s, Drafted throughput: 21.55 tokens/s, Accepted: 133 tokens, Drafted: 216 tokens, Per-position acceptance rate: 1.000, 0.708, 0.139, Avg Draft acceptance rate: 61.6%",/lustre/fs1/portfolios/coreai/projects/coreai_dlalgo_nemorl/users/sna/SpecDec-RL-main-vllm020-20260606/vllm-runs/qwen235b_a22b_math500_osl32k_oci_tp4_fp8kv_eagle3_offset0_n4_isl4096_osl32768_bs1_2_k3_20260613_oci_math
2026-06-13T09:47:45+02:00,3288594,suffix_k32,COMPLETED,88.70,5,11.460,11.25,80.82,92.64,87.22,5,"INFO 06-12 22:38:08 [loggers.py:271] Engine 000: Avg prompt throughput: 0.0 tokens/s, Avg generation throughput: 87.3 tokens/s, Running: 1 reqs, Waiting: 0 reqs, GPU KV cache usage: 1.5%, Prefix cache hit rate: 59.3%","INFO 06-12 22:38:08 [metrics.py:101] SpecDecoding metrics: Mean acceptance length: 11.22, Accepted throughput: 79.50 tokens/s, Drafted throughput: 91.47 tokens/s, Accepted: 797 tokens, Drafted: 917 tokens, Per-position acceptance rate: 1.000, 1.000, 1.000, 1.000, 1.000, 1.000, 0.744, 0.744, 0.744, 0.744, 0.744, 0.500, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, Avg Draft acceptance rate: 86.9%",/lustre/fs1/portfolios/coreai/projects/coreai_dlalgo_nemorl/users/sna/SpecDec-RL-main-vllm020-20260606/vllm-runs/qwen235b_a22b_math500_osl32k_oci_tp4_fp8kv_suffix_offset0_n4_isl4096_osl32768_bs1_2_k32_20260613_oci_math_suffix_py312_retry1
2026-06-13T09:47:46+02:00,3288918,pard_k9,RUNNING,36.88,5,4.765,2.98,24.50,111.66,21.92,5,"INFO 06-13 00:47:44 [loggers.py:271] Engine 000: Avg prompt throughput: 0.0 tokens/s, Avg generation throughput: 36.2 tokens/s, Running: 2 reqs, Waiting: 0 reqs, GPU KV cache usage: 4.4%, Prefix cache hit rate: 59.3%","INFO 06-13 00:47:44 [metrics.py:101] SpecDecoding metrics: Mean acceptance length: 2.95, Accepted throughput: 23.96 tokens/s, Drafted throughput: 110.49 tokens/s, Accepted: 242 tokens, Drafted: 1116 tokens, Per-position acceptance rate: 0.887, 0.589, 0.323, 0.153, 0.000, 0.000, 0.000, 0.000, 0.000, Avg Draft acceptance rate: 21.7%",/lustre/fs1/portfolios/coreai/projects/coreai_dlalgo_nemorl/users/sna/SpecDec-RL-main-vllm020-20260606/vllm-runs/qwen235b_a22b_math500_osl32k_oci_tp4_fp8kv_pard_offset0_n4_isl4096_osl32768_bs1_2_k9_20260613_oci_math_drafter_k9
2026-06-13T09:47:47+02:00,3288922,official_pard2_k9,RUNNING,8.74,5,1.129,1.33,2.16,59.11,3.68,5,"INFO 06-13 00:47:44 [loggers.py:271] Engine 000: Avg prompt throughput: 0.0 tokens/s, Avg generation throughput: 6.9 tokens/s, Running: 1 reqs, Waiting: 0 reqs, GPU KV cache usage: 0.2%, Prefix cache hit rate: 21.1%","INFO 06-13 00:47:44 [metrics.py:101] SpecDecoding metrics: Mean acceptance length: 1.05, Accepted throughput: 0.30 tokens/s, Drafted throughput: 59.38 tokens/s, Accepted: 3 tokens, Drafted: 594 tokens, Per-position acceptance rate: 0.045, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, Avg Draft acceptance rate: 0.5%",/lustre/fs1/portfolios/coreai/projects/coreai_dlalgo_nemorl/users/sna/SpecDec-RL-main-vllm020-20260606/vllm-runs/qwen235b_a22b_math500_osl32k_oci_tp4_fp8kv_pard2_offset0_n4_isl4096_osl32768_bs1_2_k9_20260613_oci_math_drafter_k9
2026-06-13T09:47:49+02:00,3288926,eagle3_k9,RUNNING,40.78,5,5.269,3.03,27.31,121.12,22.56,5,"INFO 06-13 00:47:44 [loggers.py:271] Engine 000: Avg prompt throughput: 0.0 tokens/s, Avg generation throughput: 40.5 tokens/s, Running: 2 reqs, Waiting: 0 reqs, GPU KV cache usage: 1.6%, Prefix cache hit rate: 30.3%","INFO 06-13 00:47:44 [metrics.py:101] SpecDecoding metrics: Mean acceptance length: 3.01, Accepted throughput: 27.05 tokens/s, Drafted throughput: 120.85 tokens/s, Accepted: 274 tokens, Drafted: 1224 tokens, Per-position acceptance rate: 0.912, 0.603, 0.257, 0.243, 0.000, 0.000, 0.000, 0.000, 0.000, Avg Draft acceptance rate: 22.4%",/lustre/fs1/portfolios/coreai/projects/coreai_dlalgo_nemorl/users/sna/SpecDec-RL-main-vllm020-20260606/vllm-runs/qwen235b_a22b_math500_osl32k_oci_tp4_fp8kv_eagle3_offset0_n4_isl4096_osl32768_bs1_2_k9_20260613_oci_math_drafter_k9
2026-06-13T09:47:50+02:00,3288919,pard_k11,RUNNING,44.06,5,5.693,3.43,31.19,141.49,22.04,5,"INFO 06-13 00:47:43 [loggers.py:271] Engine 000: Avg prompt throughput: 0.0 tokens/s, Avg generation throughput: 43.1 tokens/s, Running: 2 reqs, Waiting: 0 reqs, GPU KV cache usage: 3.6%, Prefix cache hit rate: 59.3%","INFO 06-13 00:47:43 [metrics.py:101] SpecDecoding metrics: Mean acceptance length: 3.35, Accepted throughput: 30.21 tokens/s, Drafted throughput: 141.62 tokens/s, Accepted: 305 tokens, Drafted: 1430 tokens, Per-position acceptance rate: 0.915, 0.692, 0.385, 0.162, 0.108, 0.062, 0.023, 0.000, 0.000, 0.000, 0.000, Avg Draft acceptance rate: 21.3%",/lustre/fs1/portfolios/coreai/projects/coreai_dlalgo_nemorl/users/sna/SpecDec-RL-main-vllm020-20260606/vllm-runs/qwen235b_a22b_math500_osl32k_oci_tp4_fp8kv_pard_offset0_n4_isl4096_osl32768_bs1_2_k11_20260613_oci_math_drafter_k11
2026-06-13T09:47:52+02:00,3288921,official_pard2_k11,RUNNING,8.86,5,1.145,1.39,2.51,70.06,3.58,5,"INFO 06-13 00:47:49 [loggers.py:271] Engine 000: Avg prompt throughput: 0.0 tokens/s, Avg generation throughput: 10.2 tokens/s, Running: 1 reqs, Waiting: 0 reqs, GPU KV cache usage: 0.2%, Prefix cache hit rate: 21.1%","INFO 06-13 00:47:49 [metrics.py:101] SpecDecoding metrics: Mean acceptance length: 1.59, Accepted throughput: 3.79 tokens/s, Drafted throughput: 70.29 tokens/s, Accepted: 38 tokens, Drafted: 704 tokens, Per-position acceptance rate: 0.422, 0.125, 0.047, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, Avg Draft acceptance rate: 5.4%",/lustre/fs1/portfolios/coreai/projects/coreai_dlalgo_nemorl/users/sna/SpecDec-RL-main-vllm020-20260606/vllm-runs/qwen235b_a22b_math500_osl32k_oci_tp4_fp8kv_pard2_offset0_n4_isl4096_osl32768_bs1_2_k11_20260613_oci_math_drafter_k11
2026-06-13T09:47:53+02:00,3288927,eagle3_k11,RUNNING,39.98,5,5.165,3.29,27.84,133.19,20.86,5,"INFO 06-13 00:47:44 [loggers.py:271] Engine 000: Avg prompt throughput: 0.0 tokens/s, Avg generation throughput: 46.7 tokens/s, Running: 2 reqs, Waiting: 0 reqs, GPU KV cache usage: 0.1%, Prefix cache hit rate: 30.3%","INFO 06-13 00:47:44 [metrics.py:101] SpecDecoding metrics: Mean acceptance length: 3.75, Accepted throughput: 34.29 tokens/s, Drafted throughput: 136.95 tokens/s, Accepted: 347 tokens, Drafted: 1386 tokens, Per-position acceptance rate: 0.786, 0.571, 0.452, 0.325, 0.286, 0.183, 0.119, 0.032, 0.000, 0.000, 0.000, Avg Draft acceptance rate: 25.0%",/lustre/fs1/portfolios/coreai/projects/coreai_dlalgo_nemorl/users/sna/SpecDec-RL-main-vllm020-20260606/vllm-runs/qwen235b_a22b_math500_osl32k_oci_tp4_fp8kv_eagle3_offset0_n4_isl4096_osl32768_bs1_2_k11_20260613_oci_math_drafter_k11
2026-06-13T23:51:20-07:00,3288484,baseline,TIMEOUT,15.24,5,1.000,,,,,0,"INFO 06-13 09:34:09 [loggers.py:271] Engine 000: Avg prompt throughput: 0.0 tokens/s, Avg generation throughput: 15.2 tokens/s, Running: 2 reqs, Waiting: 0 reqs, GPU KV cache usage: 1.6%, Prefix cache hit rate: 56.5%",,/lustre/fs1/portfolios/coreai/projects/coreai_dlalgo_nemorl/users/sna/SpecDec-RL-main-vllm020-20260606/vllm-runs/qwen235b_a22b_math500_osl32k_oci_tp4_fp8kv_baseline_offset0_n4_isl4096_osl32768_bs1_2_k0_20260613_oci_math
2026-06-13T23:51:20-07:00,3288487,suffix_k32,FAILED,,0,,,,,,0,,,/lustre/fs1/portfolios/coreai/projects/coreai_dlalgo_nemorl/users/sna/SpecDec-RL-main-vllm020-20260606/vllm-runs/qwen235b_a22b_math500_osl32k_oci_tp4_fp8kv_suffix_offset0_n4_isl4096_osl32768_bs1_2_k32_20260613_oci_math
2026-06-13T23:51:21-07:00,3288488,pard_k5,COMPLETED,16.40,5,1.076,2.84,10.61,28.85,36.76,5,"INFO 06-13 00:42:00 [loggers.py:271] Engine 000: Avg prompt throughput: 0.0 tokens/s, Avg generation throughput: 16.3 tokens/s, Running: 1 reqs, Waiting: 0 reqs, GPU KV cache usage: 2.4%, Prefix cache hit rate: 59.3%","INFO 06-13 00:42:00 [metrics.py:101] SpecDecoding metrics: Mean acceptance length: 2.84, Accepted throughput: 10.55 tokens/s, Drafted throughput: 28.60 tokens/s, Accepted: 107 tokens, Drafted: 290 tokens, Per-position acceptance rate: 0.948, 0.638, 0.241, 0.017, 0.000, Avg Draft acceptance rate: 36.9%",/lustre/fs1/portfolios/coreai/projects/coreai_dlalgo_nemorl/users/sna/SpecDec-RL-main-vllm020-20260606/vllm-runs/qwen235b_a22b_math500_osl32k_oci_tp4_fp8kv_pard_offset0_n4_isl4096_osl32768_bs1_2_k5_20260613_oci_math
2026-06-13T23:51:22-07:00,3288490,official_pard2_k1,TIMEOUT,11.02,5,0.723,1.02,0.16,10.87,1.44,5,"INFO 06-13 04:58:39 [loggers.py:271] Engine 000: Avg prompt throughput: 0.0 tokens/s, Avg generation throughput: 11.1 tokens/s, Running: 2 reqs, Waiting: 0 reqs, GPU KV cache usage: 2.4%, Prefix cache hit rate: 43.5%","INFO 06-13 04:58:39 [metrics.py:101] SpecDecoding metrics: Mean acceptance length: 1.02, Accepted throughput: 0.20 tokens/s, Drafted throughput: 10.92 tokens/s, Accepted: 2 tokens, Drafted: 110 tokens, Per-position acceptance rate: 0.018, Avg Draft acceptance rate: 1.8%",/lustre/fs1/portfolios/coreai/projects/coreai_dlalgo_nemorl/users/sna/SpecDec-RL-main-vllm020-20260606/vllm-runs/qwen235b_a22b_math500_osl32k_oci_tp4_fp8kv_pard2_offset0_n4_isl4096_osl32768_bs1_2_k1_20260613_oci_math
2026-06-13T23:51:22-07:00,3288491,eagle3_k3,COMPLETED,25.62,5,1.681,3.10,17.41,24.81,69.96,5,"INFO 06-13 00:21:32 [loggers.py:271] Engine 000: Avg prompt throughput: 0.0 tokens/s, Avg generation throughput: 20.5 tokens/s, Running: 1 reqs, Waiting: 0 reqs, GPU KV cache usage: 1.6%, Prefix cache hit rate: 34.6%","INFO 06-13 00:21:32 [metrics.py:101] SpecDecoding metrics: Mean acceptance length: 2.85, Accepted throughput: 13.27 tokens/s, Drafted throughput: 21.55 tokens/s, Accepted: 133 tokens, Drafted: 216 tokens, Per-position acceptance rate: 1.000, 0.708, 0.139, Avg Draft acceptance rate: 61.6%",/lustre/fs1/portfolios/coreai/projects/coreai_dlalgo_nemorl/users/sna/SpecDec-RL-main-vllm020-20260606/vllm-runs/qwen235b_a22b_math500_osl32k_oci_tp4_fp8kv_eagle3_offset0_n4_isl4096_osl32768_bs1_2_k3_20260613_oci_math
2026-06-13T23:51:23-07:00,3288594,suffix_k32,COMPLETED,88.70,5,5.820,11.25,80.82,92.64,87.22,5,"INFO 06-12 22:38:08 [loggers.py:271] Engine 000: Avg prompt throughput: 0.0 tokens/s, Avg generation throughput: 87.3 tokens/s, Running: 1 reqs, Waiting: 0 reqs, GPU KV cache usage: 1.5%, Prefix cache hit rate: 59.3%","INFO 06-12 22:38:08 [metrics.py:101] SpecDecoding metrics: Mean acceptance length: 11.22, Accepted throughput: 79.50 tokens/s, Drafted throughput: 91.47 tokens/s, Accepted: 797 tokens, Drafted: 917 tokens, Per-position acceptance rate: 1.000, 1.000, 1.000, 1.000, 1.000, 1.000, 0.744, 0.744, 0.744, 0.744, 0.744, 0.500, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, Avg Draft acceptance rate: 86.9%",/lustre/fs1/portfolios/coreai/projects/coreai_dlalgo_nemorl/users/sna/SpecDec-RL-main-vllm020-20260606/vllm-runs/qwen235b_a22b_math500_osl32k_oci_tp4_fp8kv_suffix_offset0_n4_isl4096_osl32768_bs1_2_k32_20260613_oci_math_suffix_py312_retry1
2026-06-13T23:51:24-07:00,3288918,pard_k9,COMPLETED,16.72,5,1.097,2.89,10.94,51.99,21.04,5,"INFO 06-13 00:50:56 [loggers.py:271] Engine 000: Avg prompt throughput: 0.0 tokens/s, Avg generation throughput: 16.6 tokens/s, Running: 1 reqs, Waiting: 0 reqs, GPU KV cache usage: 2.4%, Prefix cache hit rate: 59.3%","INFO 06-13 00:50:56 [metrics.py:101] SpecDecoding metrics: Mean acceptance length: 2.90, Accepted throughput: 10.86 tokens/s, Drafted throughput: 51.56 tokens/s, Accepted: 110 tokens, Drafted: 522 tokens, Per-position acceptance rate: 0.862, 0.638, 0.328, 0.069, 0.000, 0.000, 0.000, 0.000, 0.000, Avg Draft acceptance rate: 21.1%",/lustre/fs1/portfolios/coreai/projects/coreai_dlalgo_nemorl/users/sna/SpecDec-RL-main-vllm020-20260606/vllm-runs/qwen235b_a22b_math500_osl32k_oci_tp4_fp8kv_pard_offset0_n4_isl4096_osl32768_bs1_2_k9_20260613_oci_math_drafter_k9
2026-06-13T23:51:24-07:00,3288922,official_pard2_k9,TIMEOUT,13.18,5,0.865,1.02,0.26,116.33,0.22,5,"INFO 06-13 11:19:32 [loggers.py:271] Engine 000: Avg prompt throughput: 0.0 tokens/s, Avg generation throughput: 13.3 tokens/s, Running: 2 reqs, Waiting: 0 reqs, GPU KV cache usage: 3.6%, Prefix cache hit rate: 43.5%","INFO 06-13 11:19:32 [metrics.py:101] SpecDecoding metrics: Mean acceptance length: 1.03, Accepted throughput: 0.40 tokens/s, Drafted throughput: 116.28 tokens/s, Accepted: 4 tokens, Drafted: 1170 tokens, Per-position acceptance rate: 0.031, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, Avg Draft acceptance rate: 0.3%",/lustre/fs1/portfolios/coreai/projects/coreai_dlalgo_nemorl/users/sna/SpecDec-RL-main-vllm020-20260606/vllm-runs/qwen235b_a22b_math500_osl32k_oci_tp4_fp8kv_pard2_offset0_n4_isl4096_osl32768_bs1_2_k9_20260613_oci_math_drafter_k9
2026-06-13T23:51:25-07:00,3288926,eagle3_k9,COMPLETED,24.84,5,1.630,3.60,17.92,62.00,28.90,5,"INFO 06-13 01:24:39 [loggers.py:271] Engine 000: Avg prompt throughput: 0.0 tokens/s, Avg generation throughput: 24.9 tokens/s, Running: 1 reqs, Waiting: 0 reqs, GPU KV cache usage: 1.6%, Prefix cache hit rate: 32.0%","INFO 06-13 01:24:39 [metrics.py:101] SpecDecoding metrics: Mean acceptance length: 3.61, Accepted throughput: 17.97 tokens/s, Drafted throughput: 62.01 tokens/s, Accepted: 180 tokens, Drafted: 621 tokens, Per-position acceptance rate: 1.000, 0.797, 0.609, 0.203, 0.000, 0.000, 0.000, 0.000, 0.000, Avg Draft acceptance rate: 29.0%",/lustre/fs1/portfolios/coreai/projects/coreai_dlalgo_nemorl/users/sna/SpecDec-RL-main-vllm020-20260606/vllm-runs/qwen235b_a22b_math500_osl32k_oci_tp4_fp8kv_eagle3_offset0_n4_isl4096_osl32768_bs1_2_k9_20260613_oci_math_drafter_k9
